2025-07-03 13:10:25,890 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 13:10:25,891 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:10:25,891 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 13:10:26,091 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:10:26,092 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 13:10:26,311 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:10:26,326 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 13:25:46,809 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne ukoncen.
2025-07-03 13:26:02,736 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 13:26:02,838 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 13:26:02,888 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 13:26:02,890 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:26:02,890 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 13:26:03,064 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:26:03,064 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 13:26:03,257 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:26:03,272 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 13:26:52,943 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne ukoncen.
2025-07-03 13:26:53,846 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 13:26:53,910 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 13:26:54,002 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 13:26:54,004 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:26:54,004 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 13:26:54,232 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:26:54,232 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 13:26:54,439 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 13:26:54,455 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 14:03:37,509 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne ukoncen.
2025-07-03 14:20:08,688 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 14:20:08,783 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicializován. Interval behu modulu: 60 minut.
